"ContDmgFnId","Default","Occupancy","Source","Description","ft04m","ft03m","ft02m","ft01m","ft00","ft01","ft02","ft03","ft04","ft05","ft06","ft07","ft08","ft09","ft10","ft11","ft12","ft13","ft14","ft15","ft16","ft17","ft18","ft19","ft20","ft21","ft22","ft23","ft24","Comment"
440,,"IND4 ","USACE - Galveston","Sheet Metal, contents (Equipment)",0,0,0,0,0,0,17,24,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,"NULL"
441,,"IND4 ","USACE - Galveston","Sheet Metal, contents (Inventory)",0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
442,1,"IND5 ","USACE - Galveston","Average High Technology, contents (Equipment/Inventory)",0,0,0,0,2,20,41,51,62,67,71,73,76,78,79,82,83,84,86,87,87,88,88,88,88,88,88,88,88,"IND3 default"
443,1,"IND6 ","USACE - Galveston","Average Construction, contents (Equipment/Inventory)",0,0,0,0,0,20,35,47,56,59,66,69,71,72,78,79,80,80,81,81,81,82,82,82,83,83,83,83,83,"NULL"
444,,"IND6 ","USACE - Galveston","Carpet Tile Flooring, contents (Equipment)",0,0,0,0,0,25,42,54,65,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
445,,"IND6 ","USACE - Galveston","Carpet Tile Flooring, contents (Inventory)",0,0,0,0,0,70,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
446,,"IND6 ","USACE - Galveston","Contractor Roofing, contents (Equipment)",0,0,0,0,0,15,27,36,43,48,50,50,50,50,50,51,51,51,52,52,52,52,53,53,53,54,54,54,55,"NULL"
447,,"IND6 ","USACE - Galveston","Contractor Roofing, contents (Inventory)",0,0,0,0,0,10,20,27,36,43,48,53,57,59,60,66,69,72,76,79,83,86,90,93,97,100,100,100,100,"NULL"
448,,"IND6 ","USACE - Galveston","Contractor-Electric, contents (Equipment)",0,0,0,0,0,0,10,10,10,10,40,40,40,40,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,"NULL"
449,,"IND6 ","USACE - Galveston","Pier Drilling Co, contents (Equipment)",0,0,0,0,0,20,23,39,55,55,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,"NULL"
450,,"IND6 ","USACE - Galveston","Plumbing Co, contents (Equipment)",0,0,0,0,0,30,45,55,63,70,76,82,87,92,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
451,,"IND6 ","USACE - Galveston","Plumbing Co, contents (Inventory)",0,0,0,0,0,14,25,35,44,53,61,69,77,85,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
452,,"IND6 ","USACE - Galveston","Sandblasting Co, contents (Equipment)",0,0,0,0,0,15,45,68,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,"NULL"
453,,"IND6 ","USACE - Galveston","Water Well Service, contents (Equipment)",0,0,0,0,0,0,25,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,"NULL"
454,,"IND6 ","USACE - New Orleans","Carpeting Service, contents, salt water, long duration",0,0,0,0,0,53,70,80,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,"NULL"
455,,"IND6 ","USACE - New Orleans","Carpeting Service, contents, fresh water, short duration",0,0,0,0,0,19,31,40,45,49,54,58,63,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,"NULL"
456,,"IND6 ","USACE - New Orleans","Heating & Air Conditioning Service, contents, salt water, long duration",0,0,0,0,0,53,70,80,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,"NULL"
457,,"IND6 ","USACE - New Orleans","Heating & Air Conditioning Service, contents, fresh water, short duration",0,0,0,0,0,19,31,40,45,49,54,58,63,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,"NULL"
458,,"IND6 ","USACE - New Orleans","Plumbing Services, contents, salt water, long duration",0,0,0,0,0,53,70,80,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,"NULL"
459,,"IND6 ","USACE - New Orleans","Plumbing Services, contents, fresh water, short duration",0,0,0,0,0,19,31,40,45,49,54,58,63,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,"NULL"
460,1,"AGR1 ","USACE - Galveston","Average Agriculture, Contents (Equipment/Inventory)",0,0,0,0,6,20,43,58,65,66,66,67,70,75,76,76,76,77,77,77,78,78,78,79,79,79,79,80,80,"NULL"
461,,"AGR1 ","USACE - Galveston","Dairy Processing, contents (Equipment)",0,0,0,0,0,0,25,50,50,50,50,50,60,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,"NULL"
462,,"AGR1 ","USACE - Galveston","Dairy Processing, contents (Inventory)",0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
463,,"AGR1 ","USACE - Galveston","Horse Stalls, contents (Equipment)",0,0,0,0,0,3,6,8,11,13,15,17,19,21,22,24,25,27,28,29,31,32,33,34,34,36,37,38,39,"NULL"
464,,"AGR1 ","USACE - Galveston","Veterinary Clinic, contents (Equipment)",0,0,0,0,25,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
465,,"AGR1 ","USACE - New Orleans","Veterinary Office, contents, salt water, long duration",0,0,0,0,0,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
466,,"AGR1 ","USACE - New Orleans","Veterinary Office, contents, fresh water, short duration",0,0,0,0,0,26,46,94,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,"NULL"
467,1,"REL1 ","USACE - Galveston","Church, contents",0,0,0,0,10,52,72,85,92,95,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
468,,"REL1 ","USACE - Galveston","Church, contents (Equipment)",0,0,0,0,10,75,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
469,,"REL1 ","USACE - Galveston","Church, contents (Inventory)",0,0,0,0,10,28,54,70,84,90,95,97,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
470,,"REL1 ","USACE - New Orleans","Civic Association, contents, salt water, long duration",0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
471,,"REL1 ","USACE - New Orleans","Civic Association, contents, fresh water, short duration",0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,"NULL"
472,1,"GOV1 ","USACE - Galveston","Average Govt Services, contents (Equipment)",0,0,0,0,0,30,59,74,83,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
473,,"GOV1 ","USACE - Galveston","City Hall, contents (Equipment)",0,0,0,0,0,35,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
474,,"GOV1 ","USACE - Galveston","Post Office, contents (Equipment)",0,0,0,0,0,25,43,63,70,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
475,,"GOV1 ","USACE - New Orleans","Government Facility, contents, salt water, long duration",0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
476,,"GOV1 ","USACE - New Orleans","Government Facility, contents, fresh water, short duration",0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,"NULL"
477,1,"GOV2 ","USACE - Galveston","Average emergency response, contents (Equipment/Inventory)",0,0,0,0,0,8,20,38,55,70,81,89,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
478,,"GOV2 ","USACE - Galveston","Fire Station, contents (Inventory)",0,0,0,0,0,10,25,50,75,91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
479,,"GOV2 ","USACE - Galveston","Police Station, contents (Equipment)",0,0,0,0,0,5,15,25,35,48,62,78,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
480,1,"EDU1 ","USACE - Galveston","Average School, contents (Equipment/Inventory)",0,0,0,0,0,27,38,53,64,68,70,72,75,79,83,88,94,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
481,,"EDU1 ","USACE - Galveston","Commercial School, contents (Equipment)",0,0,0,0,0,18,26,30,33,35,39,44,50,58,66,76,88,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
482,,"EDU1 ","USACE - Galveston","Library, contents (Inventory)",0,0,0,0,0,35,50,75,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
483,,"EDU1 ","USACE - New Orleans","Elementary School, contents, salt water, long duration",0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
484,,"EDU1 ","USACE - New Orleans","Elementary School, contents, fresh water, short duration",0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,"NULL"
485,1,"EDU2 ","USACE - Galveston","Average College/University, Contents (Equipment/Inventory)",0,0,0,0,0,27,38,53,64,68,70,72,75,79,83,88,94,100,100,100,100,100,100,100,100,100,100,100,100,"EDU1 default"
486,,"EDU2 ","USACE - New Orleans","College, contents, salt water, long duration",0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
487,,"EDU2 ","USACE - New Orleans","College, contents, fresh water, short duration",0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,"NULL"
488,1,"RES1 ","BCAR - Jan 2011","all floors, slab - no basement, Coastal A or V Zone",0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
489,1,"RES3A","BCAR - Jan 2011","1to2 Stories, slab - no basement, Coastal A or V Zone",0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
490,1,"RES3B","BCAR - Jan 2011","1to2 Stories, slab - no basement, Coastal A or V Zone",0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
491,,"RES1 ","BCAR - Jan 2011","all floors, Wall 2ft - no basement, Coastal A or V Zone",0,0,0,0,20,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
492,,"RES3A","BCAR - Jan 2011","1to2 Stories, Wall 2ft - no basement, Coastal A or V Zone",0,0,0,0,20,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
493,,"RES3B","BCAR - Jan 2011","1to2 Stories, Wall 2ft - no basement, Coastal A or V Zone",0,0,0,0,20,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
494,,"RES1 ","BCAR - Jan 2011","all floors, Wall 3ft - no basement, Coastal A or V Zone",0,0,0,10,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
495,,"RES3A","BCAR - Jan 2011","1to2 Stories, Wall 3ft - no basement, Coastal A or V Zone",0,0,0,10,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
496,,"RES3B","BCAR - Jan 2011","1to2 Stories, Wall 3ft - no basement, Coastal A or V Zone",0,0,0,10,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
497,1,"RES2 ","BCAR - Jan 2011","Manufactured Home (Mobile), Structure, Coastal A or V Zone",0,0,0,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
498,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Open)+2ft - no basement, Coastal A or V Zone",0,0,0,0,45,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
499,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+2ft - no basement, Coastal A or V Zone",0,0,0,0,45,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
500,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+2ft - no basement, Coastal A or V Zone",0,0,0,0,45,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
501,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Open)+4ft - no basement, Coastal A or V Zone",0,0,0,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
502,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+4ft - no basement, Coastal A or V Zone",0,0,0,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
503,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+4ft - no basement, Coastal A or V Zone",0,0,0,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
504,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Open)+6ft - no basement, Coastal A or V Zone",0,0,30,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
505,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+6ft - no basement, Coastal A or V Zone",0,0,30,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
506,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+6ft - no basement, Coastal A or V Zone",0,0,30,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
507,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Open)+8ft - no basement, Coastal A or V Zone",0,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
508,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+8ft - no basement, Coastal A or V Zone",0,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
509,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+8ft - no basement, Coastal A or V Zone",0,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
510,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Open)+10ft - no basement, Coastal A or V Zone",25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
511,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+10ft - no basement, Coastal A or V Zone",25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
512,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+10ft - no basement, Coastal A or V Zone",25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
513,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Open)+12ft - no basement, Coastal A or V Zone",65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
514,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+12ft - no basement, Coastal A or V Zone",65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
515,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+12ft - no basement, Coastal A or V Zone",65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
516,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Obstr)+2ft - no basement, Coastal A or V Zone",0,0,2,3,48,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
517,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+2ft - no basement, Coastal A or V Zone",0,0,2,3,48,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
518,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+2ft - no basement, Coastal A or V Zone",0,0,2,3,48,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
519,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Obstr)+4ft - no basement, Coastal A or V Zone",2,3,3,38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
520,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+4ft - no basement, Coastal A or V Zone",2,3,3,38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
521,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+4ft - no basement, Coastal A or V Zone",2,3,3,38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
522,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Obstr)+6ft - no basement, Coastal A or V Zone",3,3,33,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
523,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+6ft - no basement, Coastal A or V Zone",3,3,33,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
524,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+6ft - no basement, Coastal A or V Zone",3,3,33,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
525,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Obstr)+8ft - no basement, Coastal A or V Zone",3,28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
526,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+8ft - no basement, Coastal A or V Zone",3,28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
527,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+8ft - no basement, Coastal A or V Zone",3,28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
528,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Obstr)+10ft - no basement, Coastal A or V Zone",28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
529,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+10ft - no basement, Coastal A or V Zone",28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
530,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+10ft - no basement, Coastal A or V Zone",28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
531,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Obstr)+12ft - no basement, Coastal A or V Zone",68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
532,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+12ft - no basement, Coastal A or V Zone",68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
533,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+12ft - no basement, Coastal A or V Zone",68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
534,,"RES3 ","USACE - Chicago","Apartment Unit Grade, Contents",0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,"NULL"
535,1,"RES1 ","BCAR - Jan 2011","one story, w/ basement, Contents (B14)",0,0,11,13,16,19,22,25,27,30,32,35,36,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,"RAMPP Inserted"
536,,"AGR1 ","USACE Sacramento","USACE - Sacramento: Farms, 1-Story, Short Duration",0,0,0,0,0,30,30,76,76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
537,,"AGR1 ","USACE Sacramento","USACE - Sacramento: Farms, 1-Story, Long Duration",0,0,0,0,0,56,56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
538,,"AGR1 ","USACE Sacramento","USACE - Sacramento: Farms, 2-Story, Long Duration",0,0,0,0,0,27,27,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
539,,"COM  ","USACE NACCS","NACCS 2 - Commercial - Engineeered",0,0,0,0,3.5,24,33.25,40,42.75,45.5,52.75,60,61.66667,63.33333,65,66.66667,68.33333,70,71.66667,73.33333,75,75,75,75,75,75,75,75,75,"NULL"
540,,"COM  ","USACE NACCS","NACCS 2 - Commercial - Engineeered - Waves",0,0,0,0,2,15,26.25,38.5,52.375,66.25,73.125,80,82,84,86,88,90,92,94,96,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,"NULL"
541,,"COM  ","USACE NACCS","NACCS 3 - Commercial - Non/Pre-Engineered",0,0,0,0,1,21,29.75,44.5,49.75,55,59.75,64.5,67.5,70.5,73.5,76.5,79.5,82.5,85.5,88.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,"NULL"
542,,"COM  ","USACE NACCS","NACCS 3 - Commercial - Non/Pre-Engineered - Waves",0,0,0,0,2.5,21,33.75,52.5,67.5,82.5,91.25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
543,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Retail-Furniture (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,46.85714,61.85714,68.14286,79.14286,85.71429,90.71429,97.14286,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,"NULL"
544,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Retail-Electronics (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,23,34.14286,44.28571,67,77.71429,86.71429,95.42857,97.42857,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
545,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Retail-Clothing (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,29,46.28571,55.42857,70,79,89,95.71429,97.85714,97.85714,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,"NULL"
546,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Service Station (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0.35714,16.42857,28.92857,40.85714,57.71429,63.28571,70.71429,79.28571,84.28571,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,"NULL"
547,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Convenience Store (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,23.14286,39.85714,52.85714,70.71429,79.28571,88,94.14286,95.71429,97.14286,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
548,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Grocery (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,30.71429,40.92857,52.85714,64,75.42857,87.28571,98.85714,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
549,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Retail-Furniture (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,46.85714,61.85714,68.14286,79.14286,85.71429,90.71429,97.14286,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,"NULL"
550,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Retail-Electronics (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,23,34.14286,44.28571,67,77.71429,86.71429,95.42857,97.42857,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
551,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Retail-Clothing (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,29,46.28571,55.42857,70,79,89,95.71429,97.85714,97.85714,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,"NULL"
552,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Service Station (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0.35714,16.42857,28.92857,40.85714,57.71429,63.28571,70.71429,79.28571,84.28571,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,"NULL"
553,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Convenience Store (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,23.14286,39.85714,52.85714,70.71429,79.28571,88,94.14286,95.71429,97.14286,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
554,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Grocery (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,30.71429,40.92857,52.85714,64,75.42857,87.28571,98.85714,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
