"BldgDmgFnID","Default","Occupancy","Source","Description","ft04m","ft03m","ft02m","ft01m","ft00","ft01","ft02","ft03","ft04","ft05","ft06","ft07","ft08","ft09","ft10","ft11","ft12","ft13","ft14","ft15","ft16","ft17","ft18","ft19","ft20","ft21","ft22","ft23","ft24","Comment"
843,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Open) +10 CAZ and V Zone Expert Panel",35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
844,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Open) +12 CAZ and V Zone Expert Panel",65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
845,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Obstr) +2 CAZ and V Zone Expert Panel",0,0,1,22,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
846,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Obstr) +4 CAZ and V Zone Expert Panel",1,7,11,48,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
847,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Obstr) +6 CAZ and V Zone Expert Panel",8,17,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
848,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Obstr) +8 CAZ and V Zone Expert Panel",11,43,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
849,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Obstr) +10 CAZ and V Zone Expert Panel",38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
850,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Obstr) +12 CAZ and V Zone Expert Panel",68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
851,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit 1-Story Without Basement Outside CAZ USACE Generic Riverine",0,0,0,2.5,13.4,23.3,32.1,40.1,47.1,53.2,58.6,63.2,67.2,70.5,73.2,75.4,77.2,78.5,79.5,80.2,80.7,80.7,80.7,80.7,80.7,80.7,80.7,80.7,80.7,"USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV)"
852,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit 2-Story Without Basement Outside CAZ USACE Generic Riverine",0,0,0,3,9.3,15.2,20.9,26.3,31.4,36.2,40.7,44.9,48.8,52.4,55.7,58.7,61.4,63.8,65.9,67.7,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,"USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV)"
853,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Split Level Without Basement Outside CAZ USACE Generic Riverine",0,0,0,6.4,7.2,9.4,12.9,17.4,22.8,28.9,35.5,42.3,49.2,56.1,62.6,68.6,73.9,78.4,81.7,83.8,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,"USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV)"
854,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit 1-Story With Basement Outside CAZ USACE Generic Riverine",0,0,13.8,19.4,25.5,32,38.7,45.5,52.2,58.6,64.5,69.8,74.2,77.7,80.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,"USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV)"
855,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit 2-Story With Basement Outside CAZ USACE Generic Riverine",0,0,10.2,13.9,17.9,22.3,27,31.9,36.9,41.9,46.9,51.8,56.4,60.8,64.8,68.4,71.4,73.7,75.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,"USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV)"
856,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Split Level With Basement Outside CAZ USACE Generic Riverine",0,0,10.4,14.2,18.5,23.2,28.2,33.4,38.6,43.8,48.8,53.5,57.8,61.6,64.8,67.2,68.8,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,"USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV)"
857,,"RES1 ","USACE New Orleans","One-Story, USACE - New Orleans: one story, Pier foundation, structure, fresh water, short duration",0,0,4,4,20.5,41.5,52.3,53.1,57.1,66.8,66.8,66.8,66.8,74.3,74.3,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,"NULL"
858,,"RES1 ","USACE New Orleans","One-Story, USACE - New Orleans: one story, Pier foundation, structure, salt water, long duration",0,0,4,4,20.5,62.4,65.6,65.6,68.7,71.9,71.9,71.9,71.9,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,"NULL"
859,,"RES1 ","USACE New Orleans","One-Story, USACE - New Orleans: one story, Slab foundation, structure, fresh water, short duration",0,0,0,0,4.2,33.9,40.2,41.3,47,58.9,58.9,58.9,58.9,69.9,69.9,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,"NULL"
860,,"RES1 ","USACE New Orleans","One-Story, USACE - New Orleans: one story, Slab foundation, structure, salt water, long duration",0,0,0,0,7.2,56.4,58.7,58.7,63.4,66.4,66.4,66.4,66.4,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,"NULL"
861,,"RES1 ","USACE New Orleans","Two or More, USACE - New Orleans: two story, Pier foundation, structure, fresh water, short duration",0,0,4,4,12.1,25.3,32.8,33.6,36,42.1,42.1,42.1,42.1,52.7,61.7,65.5,65.5,67.1,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,"NULL"
862,,"RES1 ","USACE New Orleans","Two or More, USACE - New Orleans: two story, Pier foundation, structure, salt  water, long duration",0,0,4,4,17.5,53.6,55.2,55.2,56.8,59.9,59.9,59.9,59.9,63.1,71.2,72.8,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,"NULL"
863,,"RES1 ","USACE New Orleans","Two or More, USACE - New Orleans: two story, Slab foundation, structure, fresh water, short duration",0,0,0,0,3.1,24.7,28.5,29.6,32.5,40,40,40,40,48.1,54.8,58.2,58.2,60,64.4,64.4,64.4,64.4,64.4,64.4,64.4,64.4,64.4,64.4,64.4,"NULL"
864,,"RES1 ","USACE New Orleans","Two or More, USACE - New Orleans: two story, Slab foundation, structure, salt water, long duration",0,0,0,0,5.1,44.2,46,49.7,51.6,51.6,51.6,51.6,51.6,55.7,66.2,68,68,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,"NULL"
865,,"RES1 ","USACE St Paul","One-Story, USACE - St. Paul: one story",0,0,0,0,10.5,31.5,38.5,40.5,45.8,50.5,53.5,53.5,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,"NULL"
866,,"RES1 ","USACE St Paul","Two or More, USACE - St. Paul: two story",0,0,0,0,5.5,18,20,22,25,27,29,29.3,31.5,36.3,44.8,44.8,45,46.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,"NULL"
867,,"RES1 ","USACE Wilmington","Split Level, USACE - Wilmington: one & 1/2 story",0,0,0.63,0.7,7.9,10.9,18,21.67,25.33,29,31.6,34.2,36.8,39.4,42,43.6,45.2,46.8,48.4,50,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,"NULL"
868,,"RES1 ","USACE Wilmington","Split Level, USACE - Wilmington: one & 1/2 story w/ 1/2 living area below",0,0,0.38,0.44,0.5,2.7,4.33,5.97,7.6,9.23,10.87,12.5,15.2,21.1,27,34.6,37,40.6,43.4,46.2,49,49,49,49,49,49,49,49,49,"NULL"
869,,"RES1 ","USACE Wilmington","Split Level, USACE - Wilmington: one & 1/2 story, Pile foundation",0,0,3.75,4,7.9,10.9,18.6,28,30.2,33.6,35.5,37.4,39.3,41.2,43.1,44.54,45.98,47.42,48.86,50.3,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,"NULL"
870,,"RES1 ","USACE Wilmington","One-Story, USACE - Wilmington: one story",0,0,0.88,1,9.3,13.6,23.3,27.57,31.83,36.1,39.34,42.58,45.82,49.06,52.3,56.34,60.38,64.42,68.46,72.5,80,80,80,80,80,80,80,80,80,"NULL"
871,,"RES1 ","USACE Wilmington","Split Level, USACE - Wilmington: one story w/ 1/2 living area below",0,0,0.5,0.6,0.7,3.5,5.5,7.7,9.9,12.1,14.3,16.5,20,20.8,31.7,42.1,45.2,49.15,53.1,57.05,61,61,61,61,61,61,61,61,61,"NULL"
872,,"RES1 ","USACE Wilmington","One-Story, USACE - Wilmington: one story w/ basement",0,0,5,7.5,10,14,22.3,25.8,27.8,32.7,36.88,41.06,45.24,49.42,53.6,56.8,60,63.2,68.8,74.4,80,80,80,80,80,80,80,80,80,"NULL"
873,,"RES1 ","USACE Wilmington","One-Story, USACE - Wilmington: one story, Pile foundation",0,0,4.83,5.5,9.3,13.6,23.3,36,39,45.5,47.12,48.74,50.36,51.98,53.6,57.58,61.56,65.54,69.52,73.5,80,80,80,80,80,80,80,80,80,"NULL"
874,,"RES1 ","USACE Wilmington","Split Level, USACE - Wilmington: split level",0,0,0,0,2.8,4.8,7,11.4,15.8,20.2,24.76,29.32,33.88,38.44,43,46.76,50.52,54.28,58.04,61.8,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,"NULL"
875,,"RES1 ","USACE Wilmington","Two or More, USACE - Wilmington: two story",0,0,0.53,0.6,7,9.1,14.5,18,21.5,25,27.2,29.4,31.6,33.8,36,39.6,43.2,46.8,50.4,54,57,57,57,57,57,57,57,57,57,"NULL"
876,,"RES1 ","USACE Wilmington","Two or More, USACE - Wilmington: two story w/ 1/2 living area below",0,0,0.28,0.34,0.4,2.2,3.74,5.28,6.82,8.36,9.9,10.2,12.6,15.8,20.8,26.25,31.7,35.5,38.1,40.7,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,"NULL"
877,,"RES1 ","USACE Wilmington","Two or More, USACE - Wilmington: two story, Pile foundation",0,0,3.3,3.5,7,9.1,14.5,22.9,25.3,29,30.58,32.16,33.74,35.32,36.9,40.48,44.06,47.64,51.22,54.8,57.34,57.34,57.34,57.34,57.34,57.34,57.34,57.34,57.34,"NULL"
878,,"RES1 ","USACE Generic","One-Story, USACE Generic, with Basement",0,0,13.8,19.4,25.5,32,38.7,45.5,52.2,58.6,64.5,69.8,74.2,77.7,80.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,"NULL"
879,,"RES1 ","USACE Generic","One-Story, USACE Generic, with No Basement",0,0,0,2.5,13.4,23.3,32.1,40.1,47.1,53.2,58.6,63.2,67.2,70.5,73.2,75.4,77.2,78.5,79.5,80.2,80.7,80.7,80.7,80.7,80.7,80.7,80.7,80.7,80.7,"NULL"
880,,"RES1 ","USACE Generic","Split-Level, USACE Generic, with Basement",0,0,10.4,14.2,18.5,23.2,28.2,33.4,38.6,43.8,48.8,53.5,57.8,61.6,64.8,67.2,68.8,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,"NULL"
881,,"RES1 ","USACE Generic","Split-Level, USACE Generic, with No Basement",0,0,0,6.4,7.2,9.4,12.9,17.4,22.8,28.9,35.5,42.3,49.2,56.1,62.6,68.6,73.9,78.4,81.7,83.8,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,"NULL"
882,,"RES1 ","USACE Generic","Two or More Stories, USACE Generic, with Basement",0,0,10.2,13.9,17.9,22.3,27,31.9,36.9,41.9,46.9,51.8,56.4,60.8,64.8,68.4,71.4,73.7,75.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,"NULL"
883,,"RES1 ","USACE Generic","Two or More Stories, USACE Generic, with No Basement",0,0,0,3,9.3,15.2,20.9,26.3,31.4,36.2,40.7,44.9,48.8,52.4,55.7,58.7,61.4,63.8,65.9,67.7,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,"NULL"
884,,"RES1 ","FEMA PFRA 2020","SFH 1-Story Deep Fnd Saltwater Inundation",0,0,0,0.48455,11.26273,28.96253,38.35002,44.38739,50.93451,56.3199,62.70527,66.39363,70.58917,74.50276,76.70934,79.31636,81.48771,83.73401,85.89179,87.7618,89.33364,89.33364,89.33364,89.33364,89.33364,89.33364,89.33364,89.33364,89.33364,"Applies to Milliman FoundationType (9) BasementFinishType 0"
885,,"RES1 ","FEMA PFRA 2020","SFH 1-Story Deep Fnd 1ft-2.9ft Waves",1.5,2.4,3,3.93918,13.88391,31.56916,41.80152,48.38225,55.51862,61.38869,68.34874,72.36906,76.94219,81.20801,83.61318,86.45483,88.82161,91.27007,93.62205,95.66037,97.37366,97.37366,97.37366,97.37366,97.37366,97.37366,97.37366,97.37366,97.37366,"Applies to Milliman FoundationType (9) BasementFinishType 0"
886,,"RES1 ","FEMA PFRA 2020","SFH 1-Story Deep Fnd 3ft and Greater Waves",5,8,10,12,20,37.65129,49.85503,57.7036,66.21486,73.21587,81.51685,86.31172,91.76592,96.85358,99.72215,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (9) BasementFinishType 0"
887,,"RES1 ","FEMA PFRA 2020","SFH 2-Story Deep Fnd Saltwater Inundation",0,0,0,0.36527,8.49036,21.83329,28.91001,33.46126,38.39679,42.45654,47.27013,50.05058,53.21337,56.16362,57.82704,59.79233,61.4292,63.12256,64.7492,66.1589,67.34382,67.34382,67.34382,67.34382,67.34382,67.34382,67.34382,67.34382,67.34382,"Applies to Milliman FoundationType (9) BasementFinishType 0"
888,,"RES1 ","FEMA PFRA 2020","SFH 2-Story Deep Fnd 1ft-2.9ft Waves",0,1.56E-16,0.45,0.74788,9.95107,23.3833,33.17451,41.42288,49.67775,56.71958,61,65.33541,68.74936,72.31453,75.27893,77.25463,79.90044,81.68579,83.72444,85.31123,86.74067,86.74067,86.74067,86.74067,86.74067,86.74067,86.74067,86.74067,86.74067,"Applies to Milliman FoundationType (9) BasementFinishType 0"
889,,"RES1 ","FEMA PFRA 2020","SFH 2-Story Deep Fnd 3ft and Greater Waves",0,5.20E-16,1.5,1.64063,13.35938,27,43.125,60,76,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (9) BasementFinishType 0"
890,,"RES1 ","FEMA PFRA 2020","SFH 1-Story Shallow Fnd Saltwater Inundation",0,0,0,0.48455,11.26273,28.96253,38.35002,44.38739,50.93451,56.3199,62.70527,66.39363,70.58917,74.50276,76.70934,79.31636,81.48771,83.73401,85.89179,87.7618,89.33364,89.33364,89.33364,89.33364,89.33364,89.33364,89.33364,89.33364,89.33364,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
891,,"RES1 ","FEMA PFRA 2020","SFH 1-Story Shallow Fnd 1ft-2.9ft Waves",3.2,4,4.8,8.29073,21.81815,37.31953,46.09145,53.11838,59.84705,66.39868,72.14785,76.54255,81.09493,84.59051,87.22561,89.98982,92.49263,95.04041,97.13507,99.05708,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
892,,"RES1 ","FEMA PFRA 2020","SFH 1-Story Shallow Fnd 3ft and Greater Waves",8,10,12,20,37.65129,49.85503,57.7036,66.21486,73.21587,81.51685,86.31172,91.76592,96.85358,99.72215,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
893,,"RES1 ","FEMA PFRA 2020","SFH 2-Story Shallow Fnd Saltwater Inundation",0,0,0,0.36527,8.49036,21.83329,28.91001,33.46126,38.39679,42.45654,47.27013,50.05058,53.21337,56.16362,57.82704,59.79233,61.4292,63.12256,64.7492,66.1589,67.34382,67.34382,67.34382,67.34382,67.34382,67.34382,67.34382,67.34382,67.34382,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
894,,"RES1 ","FEMA PFRA 2020","SFH 2-Story Shallow Fnd 1ft-2.9ft Waves",2.08E-16,0.6,0.65625,5.56291,15.89422,30.34997,41.34601,50.47676,59.03807,65.47392,68.76208,72.03035,75.92802,80.09817,81.89623,85.0754,86.85752,89.07354,90.84952,92.49534,94.00629,94.00629,94.00629,94.00629,94.00629,94.00629,94.00629,94.00629,94.00629,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
895,,"RES1 ","FEMA PFRA 2020","SFH 2-Story Shallow Fnd 3ft and Greater Waves",5.20E-16,1.5,1.64063,13.35938,27,43.125,60,76,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
896,,"RES1 ","FEMA PFRA 2020","SFH 1-Story Basement Saltwater Inundation - Unfinished",0,0,5,7,16.26273,33.96253,43.35002,49.38739,55.93451,61.3199,67.70527,71.39363,75.58917,79.50276,81.70934,84.31636,86.48771,88.73401,90.89179,92.7618,94.33364,94.33364,94.33364,94.33364,94.33364,94.33364,94.33364,94.33364,94.33364,"Applies to Milliman FoundationType (2) BasementFinishType 1"
897,,"RES1 ","FEMA PFRA 2020","SFH 1-Story Basement 1ft-2.9ft Waves - Unfinished",8,9,12.5,16,29.45701,44.40878,53.02681,60.30113,67.07519,73.91838,79.5085,84.07977,88.72138,92.11245,93.35467,94.65818,95.74386,96.86701,97.9459,98.8809,99.66682,99.66682,99.66682,99.66682,99.66682,99.66682,99.66682,99.66682,99.66682,"Applies to Milliman FoundationType (2) BasementFinishType 1"
898,,"RES1 ","FEMA PFRA 2020","SFH 1-Story Basement 3ft and Greater Waves - Unfinished",16,18,20,25,42.65129,54.85503,62.7036,71.21486,78.21587,86.51685,91.31172,96.76592,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (2) BasementFinishType 1"
899,,"RES1 ","FEMA PFRA 2020","SFH 1-Story Basement Saltwater Inundation - Finished",0,0,15,17,26.26273,43.96253,53.35002,59.38739,65.93451,71.3199,77.70527,81.39363,85.58917,89.50276,91.70934,94.31636,96.48771,98.73401,100,100,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (2) BasementFinishType 2"
900,,"RES1 ","FEMA PFRA 2020","SFH 1-Story Basement 1ft-2.9ft Waves - Finished",8,9,17.5,21,34.45701,49.40878,58.02681,65.30113,72.07519,78.91838,84.5085,89.07977,93.72138,97.11245,98.35467,99.65818,100,100,100,100,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (2) BasementFinishType 2"
901,,"RES1 ","FEMA PFRA 2020","SFH 1-Story Basement 3ft and Greater Waves - Finished",16,18,20,25,42.65129,54.85503,62.7036,71.21486,78.21587,86.51685,91.31172,96.76592,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (2) BasementFinishType 2"
902,,"RES1 ","FEMA PFRA 2020","SFH 2-Story Basement Saltwater Inundation - Unfinished",0,0,5,7,11.49036,24.83329,31.91001,36.46126,41.39679,45.45654,50.27013,53.05058,56.21337,59.16362,60.82704,62.79233,64.4292,66.12256,67.7492,69.1589,70.34382,70.34382,70.34382,70.34382,70.34382,70.34382,70.34382,70.34382,70.34382,"Applies to Milliman FoundationType (2) BasementFinishType 1"
903,,"RES1 ","FEMA PFRA 2020","SFH 2-Story Basement 1ft-2.9ft Waves - Unfinished",6,7,10.5,14.17969,23.24518,37.97915,49.95501,60.23063,69.69839,76.72827,79.13506,80.52529,82.10669,83.58181,84.41352,85.39617,86.2146,87.06128,87.8746,88.57945,89.17191,89.17191,89.17191,89.17191,89.17191,89.17191,89.17191,89.17191,89.17191,"Applies to Milliman FoundationType (2) BasementFinishType 1"
904,,"RES1 ","FEMA PFRA 2020","SFH 2-Story Basement 3ft and Greater Waves - Unfinished",12,14,16,21.35938,35,51.125,68,84,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (2) BasementFinishType 1"
905,,"RES1 ","FEMA PFRA 2020","SFH 2-Story Basement Saltwater Inundation - Finished",0,0,15,17,21.49036,34.83329,41.91001,46.46126,51.39679,55.45654,60.27013,63.05058,66.21337,69.16362,70.82704,72.79233,74.4292,76.12256,77.7492,79.1589,80.34382,80.34382,80.34382,80.34382,80.34382,80.34382,80.34382,80.34382,80.34382,"Applies to Milliman FoundationType (2) BasementFinishType 2"
906,,"RES1 ","FEMA PFRA 2020","SFH 2-Story Basement 1ft-2.9ft Waves - Finished",6,7,15.5,19.17969,28.24518,42.97915,54.95501,65.23063,74.69839,81.72827,84.13506,85.52529,87.10669,88.58181,89.41352,90.39617,91.2146,92.06128,92.8746,93.57945,94.17191,94.17191,94.17191,94.17191,94.17191,94.17191,94.17191,94.17191,94.17191,"Applies to Milliman FoundationType (2) BasementFinishType 2"
907,,"RES1 ","FEMA PFRA 2020","SFH 2-Story Basement 3ft and Greater Waves - Finished",12,14,16,21.35938,35,51.125,68,84,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"Applies to Milliman FoundationType (2) BasementFinishType 2"
908,,"RES1 ","FEMA PFRA 2021","SFH 1-Story Deep Fnd Freshwater Inundation",0,0,0,0.37273,8.66364,22.27887,29.50002,34.14414,39.18039,43.323,48.23482,51.07202,54.29936,57.30981,59.00719,61.01258,62.68286,64.41078,66.07061,67.50908,68.71818,68.71818,68.71818,68.71818,68.71818,68.71818,68.71818,68.71818,68.71818,"Applies to Milliman FoundationType (9) BasementFinishType 0"
909,,"RES1 ","FEMA PFRA 2021","SFH 2-Story Deep Fnd Freshwater Inundation",0,0,0,0.27955,6.49773,16.70915,22.12501,25.60811,29.38529,32.49225,36.17612,38.30402,40.72452,42.98236,44.25539,45.75944,47.01214,48.30808,49.55296,50.63181,51.53864,51.53864,51.53864,51.53864,51.53864,51.53864,51.53864,51.53864,51.53864,"Applies to Milliman FoundationType (9) BasementFinishType 0"
910,,"RES1 ","FEMA PFRA 2021","SFH 1-Story Shallow Fnd Freshwater Inundation",0,0,0,0.37273,8.66364,22.27887,29.50002,34.14414,39.18039,43.323,48.23482,51.07202,54.29936,57.30981,59.00719,61.01258,62.68286,64.41078,66.07061,67.50908,68.71818,68.71818,68.71818,68.71818,68.71818,68.71818,68.71818,68.71818,68.71818,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
911,,"RES1 ","FEMA PFRA 2021","SFH 2-Story Shallow Fnd Freshwater Inundation",0,0,0,0.27955,6.49773,16.70915,22.12501,25.60811,29.38529,32.49225,36.17612,38.30402,40.72452,42.98236,44.25539,45.75944,47.01214,48.30808,49.55296,50.63181,51.53864,51.53864,51.53864,51.53864,51.53864,51.53864,51.53864,51.53864,51.53864,"Applies to Milliman FoundationType (4,6,7,8) BasementFinishType 0"
912,,"RES1 ","FEMA PFRA 2021","SFH 1-Story Basement Freshwater Inundation - Unfinished",0,0,3,5.37273,13.66364,27.27887,34.50002,39.14414,44.18039,48.323,53.23482,56.07202,59.29936,62.30981,64.00719,66.01258,67.68286,69.41078,71.07061,72.50908,73.71818,73.71818,73.71818,73.71818,73.71818,73.71818,73.71818,73.71818,73.71818,"Applies to Milliman FoundationType (2) BasementFinishType 1"
913,,"RES1 ","FEMA PFRA 2021","SFH 1-Story Basement Freshwater Inundation - Finished",0,0,13,15.37273,23.66364,37.27887,44.50002,49.14414,54.18039,58.323,63.23482,66.07202,69.29936,72.30981,74.00719,76.01258,77.68286,79.41078,81.07061,82.50908,83.71818,83.71818,83.71818,83.71818,83.71818,83.71818,83.71818,83.71818,83.71818,"Applies to Milliman FoundationType (2) BasementFinishType 2"
914,,"RES1 ","FEMA PFRA 2021","SFH 2-Story Basement Freshwater Inundation - Unfinished",0,0,2,3.27955,9.49773,19.70915,25.12501,28.60811,32.38529,35.49225,39.17612,41.30402,43.72452,45.98236,47.25539,48.75944,50.01214,51.30808,52.55296,53.63181,54.53864,54.53864,54.53864,54.53864,54.53864,54.53864,54.53864,54.53864,54.53864,"Applies to Milliman FoundationType (2) BasementFinishType 1"
915,,"RES1 ","FEMA PFRA 2021","SFH 2-Story Basement Freshwater Inundation - Finished",0,0,12,13.27955,19.49773,29.70915,35.12501,38.60811,42.38529,45.49225,49.17612,51.30402,53.72452,55.98236,57.25539,58.75944,60.01214,61.30808,62.55296,63.63181,64.53864,64.53864,64.53864,64.53864,64.53864,64.53864,64.53864,64.53864,64.53864,"Applies to Milliman FoundationType (2) BasementFinishType 2"
916,,"RES1 ","FEMA PFRA 2021","SFH 1-Story Pier / Crawlspace with openings - Freshwater Inundation Flooding",0,0,0,5.37273,13.66364,27.27887,34.50002,39.14414,44.18039,48.323,53.23482,56.07202,59.29936,62.30981,64.00719,66.01258,67.68286,69.41078,71.07061,72.50908,73.71818,73.71818,73.71818,73.71818,73.71818,73.71818,73.71818,73.71818,73.71818,"NULL"
917,,"RES1 ","FEMA PFRA 2021","SFH 1-Story Pier / Crawlspace with openings - Freshwater Long Duration Inundation Flooding",0,0,0,5.41,14.53,29.50675,37.45002,42.55856,48.09843,52.6553,58.05831,61.17923,64.72929,68.04079,69.90791,72.11384,73.95114,75.85186,77.67767,79.25999,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,"NULL"
918,,"RES1 ","FEMA PFRA 2021","SFH 1-Story Pier / Crawlspace with openings - Freshwater Moderate Velocity Flooding",0,0,0,5.41,14.53,29.50675,37.45002,42.55856,48.09843,52.6553,58.05831,61.17923,64.72929,68.04079,69.90791,72.11384,73.95114,75.85186,77.67767,79.25999,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,"NULL"
919,,"RES1 ","FEMA PFRA 2021","SFH 1-Story Pier / Crawlspace with openings - Freshwater High Velocity Flooding",0,0,0,5.52182,17.12909,36.19042,46.30002,52.8018,59.85255,65.6522,72.52875,76.50083,81.0191,85.23374,87.61006,90.41762,92.756,95.17509,97.49885,99.51271,100,100,100,100,100,100,100,100,100,"NULL"
920,,"RES1 ","FEMA PFRA 2021","SFH 2-Story Pier / Crawlspace with openings - Freshwater Inundation Flooding",0,0,0,5.27955,11.49773,21.70915,27.12501,30.60811,34.38529,37.49225,41.17612,43.30402,45.72452,47.98236,49.25539,50.75944,52.01214,53.30808,54.55296,55.63181,56.53864,56.53864,56.53864,56.53864,56.53864,56.53864,56.53864,56.53864,56.53864,"NULL"
921,,"RES1 ","FEMA PFRA 2021","SFH 2-Story Pier / Crawlspace with openings - Freshwater Long Duration Inundation Flooding",0,0,0,5.3075,12.1475,23.38007,29.33751,33.16892,37.32382,40.74147,44.79373,47.13442,49.79697,52.2806,53.68093,55.33538,56.71336,58.13889,59.50825,60.69499,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,"NULL"
